Image	Arch	OS	OsVersion	ProductVersion	Dockerfile	Repository	BuildTimestamp
sha256:192ad26a72452f8023f922be27679ceb518f42dffbe5cfeb24674264721a622a	amd64	linux	Ubuntu 18.04	3.1.2	3.1/aspnet/bionic/amd64/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:74364d27457803ca8dea53c661f003d3dc1c3b6eeda1b33af87ae78aa04c2811	amd64	windows	Windows Server 2019	3.0.103	3.0/sdk/nanoserver-1809/amd64/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:9c4ff41a9fbd6b3baa658103777f047b7d9ab23549db303b9cfb7aa5265b0e03	arm32	windows	Windows Server 2019	3.0.103	3.0/sdk/nanoserver-1809/arm32v7/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:2445bdc2cf317d8ccc23eaa9005597ce88b669a1b1982636d3f0cef7dc033af1	amd64	windows	Windows Server 2019	3.1.102	3.1/sdk/nanoserver-1809/amd64/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:8b797c986cbec0478f9ed5239ace266eb82215a100e0227e341e9b9c6c483ab3	arm32	windows	Windows Server 2019	3.1.102	3.1/sdk/nanoserver-1809/arm32v7/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:4673067d19f9453beb9609b2cb414d70ca7773c6439903d634ffb8c5a4e435cc	amd64	linux	Alpine 3.11	2.1.16	2.1/runtime-deps/alpine3.11/amd64/Dockerfile	dotnet/core/runtime-deps	3/11/2020
sha256:82891b3ed69f246cfddcbbe2eba43b5ef70c99ec2e96339a97ba28d3a6503f75	arm32	linux	Ubuntu 18.04	3.0.3	3.0/runtime-deps/bionic/arm32v7/Dockerfile	dotnet/core/runtime-deps	3/11/2020
sha256:e3cd69937770495aea9cb1c2ad14e863b43eca05420b79889e6331b2608f73c5	amd64	linux	Alpine 3.10	2.1.16	2.1/runtime/alpine3.10/amd64/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:b223a6f1d66ef94203f32720a28c3fbcc9b9ecd05a10eb9bbbfc6f4f776e7a94	amd64	windows	Windows Server 2019	3.0.3	3.0/runtime/nanoserver-1809/amd64/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:9736a86b2b121bb689115edf1f472bc08096136818671302baaa29fea3942329	arm64	linux	Alpine 3.11	3.0.3	3.0/runtime/alpine3.11/arm64v8/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:da7d7f573827ac2e5ccc74c2f3336132f657abf0c96e9bf3b8f8dcd9001cc611	arm32	windows	Windows Server 2019	3.1.2	3.1/runtime/nanoserver-1809/arm32v7/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:c259cf44a2e6fb3c6d81c0c987b13600b6a48fac68dd80b5e27435c109f155be	arm32	linux	Ubuntu 18.04	3.1.2	3.1/runtime/bionic/arm32v7/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:a27d7bad10aaca9727343f8ca78e7da2bbf1e2361ad6a2cb448f814e1e16b099	amd64	windows	"Windows Server, version 1909"	2.1.16	2.1/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:269b8fcdf35be8b9ffa9f7f4ba8d778d9919f400854dd2f20b5687327398dd37	amd64	windows	"Windows Server, version 1903"	3.0.3	3.0/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:353456bd9d516352a71696e191fa0e8594279125b205d1be24965bea26990412	amd64	windows	"Windows Server, version 1909"	3.0.3	3.0/aspnet/nanoserver-1909/amd64/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:fdf1a1d54d734c8b641ef3843d9eefcf348de46513b49d9f0602baceb9b43be5	arm64	linux	Alpine 3.10	3.1.2	3.1/aspnet/alpine3.10/arm64v8/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:b39cbbb5958ae856951c0270ef3d9b239bd4795abf6f0b383b02bda6238d183f	amd64	linux	Alpine 3.11	3.1.2	3.1/aspnet/alpine3.11/amd64/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:50de542f7e2589c959bd7b8392bdf7e109e41c22437f8a87b9f54ca8417723be	arm32	linux	Debian 10	3.0.103	3.0/sdk/buster/arm32v7/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:30f5f114e8f754c6eccdf3b7736dbfa7e93a32d9eaf4071792ef0fc314276b84	arm64	linux	Debian 10	3.0.103	3.0/sdk/buster/arm64v8/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:1c4822f0ff053d8b53a6fb6bc82da48b6d688326001db73fed8230a97f6ab817	amd64	linux	Alpine 3.10	3.1.102	3.1/sdk/alpine3.10/amd64/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:ea1e53a25c40d2bd195ec03c97f025cede8221d7f12c1e1e4ffa77bb30a0ca03	amd64	linux	Alpine 3.11	3.1.102	3.1/sdk/alpine3.11/amd64/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:71d6af01f9251c3c79258a861c11774f816b97beb49644b3c0408b035a53226e	amd64	linux	Debian 9	2.1.16	2.1/runtime-deps/stretch-slim/amd64/Dockerfile	dotnet/core/runtime-deps	3/11/2020
sha256:81e36750796481a373c79bf9884be5ebd49c3ee9c7d4a68fba6049e7c0d727ef	arm64	linux	Debian 10	3.0.3	3.0/runtime-deps/buster-slim/arm64v8/Dockerfile	dotnet/core/runtime-deps	3/11/2020
sha256:dc67ef7ca9879635866ac5f68355cbaab9a90f839b12e6af1536773a8d5ee5ea	amd64	linux	Debian 9	2.1.16	2.1/runtime/stretch-slim/amd64/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:34be900db2806c2ba8abf47476a2a1ce7bc13ae553e63fc7e00ff312ac80d38f	arm32	linux	Ubuntu 18.04	2.1.16	2.1/runtime/bionic/arm32v7/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:db83c59d89bc4bb534353ddab115326fa59eb8e4537b0174d4be5b2fd59b0947	arm64	linux	Alpine 3.10	3.0.3	3.0/runtime/alpine3.10/arm64v8/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:665cd645f2b400126ba87ac237edbddfbae18b23aa0b963f71b7014cd5ce1919	arm32	linux	Debian 10	3.1.2	3.1/runtime/buster-slim/arm32v7/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:69844d930e139cec02cc88e45bf792ed19e974d9952ff26ffe21ceb143dc4ec1	amd64	linux	Alpine 3.11	3.1.2	3.1/runtime/alpine3.11/amd64/Dockerfile	dotnet/core/runtime	3/11/2020
sha256:229796c990978f1a291c3818a0c186512517a14a6e7f3995056074e33234c108	amd64	windows	Windows Server 2019	2.1.16	2.1/aspnet/nanoserver-1809/amd64/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:d146bcbd211a1696dc0b9b21c5aa47e948fff1369d3fbb00258166ed8e282daf	arm32	linux	Debian 10	3.0.3	3.0/aspnet/buster-slim/arm32v7/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:b27757fd081e207eb129888388e70baa135b29724263fb250c65f35e19755d0d	arm64	linux	Debian 10	3.0.3	3.0/aspnet/buster-slim/arm64v8/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:9c5c7ab4f19b04a440992955bccaa07d0f99cdeebde144abe05d2c1433f68db0	arm32	windows	Windows Server 2019	3.1.2	3.1/aspnet/nanoserver-1809/arm32v7/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:ea06562dc241ec1ea2fd8d1b9ec3c93e8a55e0a99400b19771b75bf63d932877	amd64	windows	"Windows Server, version 1903"	3.1.2	3.1/aspnet/nanoserver-1903/amd64/Dockerfile	dotnet/core/aspnet	3/11/2020
sha256:9a951f9f0acb23c03e3b4e1dd8383c145f81f81b6e6fd76b01d8227c3019b547	arm32	linux	Ubuntu 18.04	2.1.804	2.1/sdk/bionic/arm32v7/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:53febb910737bd899291860b1f01618d76f554db3fecf2c55168e0ed6207fc2e	amd64	linux	Debian 10	3.0.103	3.0/sdk/buster/amd64/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:d96540de962f41d7f96390ea3718cb798d2c94d3965438d51980bb9cb68f65a2	amd64	windows	"Windows Server, version 1903"	3.1.102	3.1/sdk/nanoserver-1903/amd64/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:5ce9a3834a20376934bf4fd38aed5a5177e251d5c66bce40dd1ca36b6922d835	amd64	windows	"Windows Server, version 1909"	3.1.102	3.1/sdk/nanoserver-1909/amd64/Dockerfile	dotnet/core/sdk	3/11/2020
sha256:af2461417f146b2bfeed4bad00654a894d3777c6c22727117888f555d783a38f	amd64	linux	Debian 8	1.0		dotnet/core/runtime	3/11/2020
sha256:4c4a2220b2b889878a6679933a72571ffd4fd1a5a5fae2a1f5052bf5e7d6342b	amd64	windows	Windows Server 2019	1.0		dotnet/core/runtime	3/11/2020
sha256:703b9a06946075b8ee52e0de62f3481ca4332fe4d003352257575216f0c77fa7	amd64	windows	Windows Server 2016	1.0		dotnet/core/runtime	3/11/2020
sha256:2427d0acf112dece39e6ab1811a71655914d71688d6b5cfbfa1990e5e9b7740d	amd64	linux	Debian 8	1.0.14		dotnet/core/runtime	3/11/2020
sha256:a44c1d2c0dae1a982c84d8d44e945bfe3e61e1cf156fcccb0c43ef4b8318d321	amd64	linux	Debian 8	1.0.15		dotnet/core/runtime	3/11/2020
sha256:4e178e3917ea825152ba28a8364957e415a6bf4d125f5699d5d7d38af0f90f83	amd64	windows	Windows Server 2019	1.0.15		dotnet/core/runtime	3/11/2020
sha256:a024626a5579c2548cd0a5d399c3147be3523c9bef352fe895a57c67022aebd3	amd64	linux	Debian 8	1.1		dotnet/core/runtime	3/11/2020
sha256:7ca38420fd51b793c657acbe01a5ef2c818edd35d2a9723effdc9f6f225bb3d9	amd64	windows	Windows Server 2019	1.1		dotnet/core/runtime	3/11/2020
sha256:b68a197e2585ec96643b38b7d93cc2f0901961111b35c594cbe9c1a4fdc73232	amd64	windows	Windows Server 2016	1.1		dotnet/core/runtime	3/11/2020
sha256:e5a5701f73eb4013d1b542c835113b240109cb4017a29032766b639103745314	amd64	linux	Debian 9	1.1		dotnet/core/runtime	3/11/2020
sha256:d56fbfcb827a9d260eeec0e7c4107d75a5d782a621155169f86ce3574eecc433	amd64	linux	Debian 8	1.1.11		dotnet/core/runtime	3/11/2020
sha256:07421d9d76cdfa08874855a42dd8c78a28255d15a84c2673ec0a65703fcbbc94	amd64	linux	Debian 9	1.1.11		dotnet/core/runtime	3/11/2020
sha256:8066b42887faf686041fac7628b6c217be9c1d40af95eecf0871cb24b6c91c01	amd64	linux	Debian 8	1.1.12		dotnet/core/runtime	3/11/2020
sha256:1c2d29575f5846d9b84643ae2ae0fa0e5e7b6b917d1124177aca438079b94c63	amd64	windows	Windows Server 2019	1.1.12		dotnet/core/runtime	3/11/2020
sha256:6231b7027c8773f1fcd2c5cbc326ad4beafb7be6bc8219b0f5677184879cfffb	amd64	linux	Debian 9	1.1.12		dotnet/core/runtime	3/11/2020
sha256:f67f45f21cd462b88d768bb4f2ec437ca8b673bfd16a19f0fe0125dff00d2c5e	amd64	linux	Alpine 3.7	2.1		dotnet/core/runtime	3/11/2020
sha256:51718c5745d5c009e04338a2beff40b6bc6a9bf93df5f21f1a12304d7321e555	amd64	linux	Alpine 3.9	2.1		dotnet/core/runtime	3/11/2020
sha256:d4e31120034535acdc83ce45f3d9fe3ad090275074e823741b38e8abdf63241c	amd64	windows	"Windows Server, version 1709"	2.1		dotnet/core/runtime	3/11/2020
sha256:dc95098124ee1c27bc6a19832a46c6bf01ed2085fe4732d74576dc25e8fd6164	amd64	windows	"Windows Server, version 1803"	2.1		dotnet/core/runtime	3/11/2020
sha256:c308325b26702502d7b007e12f7e58dc2df111d86240a9a7fa977fa314eb6a53	amd64	windows	Windows Server 2019	2.1		dotnet/core/runtime	3/11/2020
sha256:d14c8a02f4a8e5f954347315477b42c4029352e6b15c5c75c5113e8c0410b79f	amd64	windows	"Windows Server, version 1903"	2.1		dotnet/core/runtime	3/11/2020
sha256:28545e4da622ad2d8f9d344b18726b0965ba00cbb7c3e6ddf8c55ecadc853386	amd64	windows	"Windows Server, version 1909"	2.1		dotnet/core/runtime	3/11/2020
sha256:b34c901a10cd80c0e38f86032122b953062dc69366e14687ffe14bea1cc104a0	amd64	windows	Windows Server 2016	2.1		dotnet/core/runtime	3/11/2020
sha256:cb2df2bcf8c7781de6f3856934bf43924be74a738684dcfde2b919f77e3ebfc3	amd64	linux	Alpine	2.1.10		dotnet/core/runtime	3/11/2020
sha256:b6b8657957aac92e3ab04f3c775aef6f2948e83065a667dc57f0aeb30fc32991	amd64	linux	Alpine 3.9	2.1.10		dotnet/core/runtime	3/11/2020
sha256:90746fdb07cfd34ba06b5a59a0c520f97eee2d3e79c684c248ff2ff89af1ed2c	amd64	linux	Ubuntu 18.04	2.1.10		dotnet/core/runtime	3/11/2020
sha256:da085a61a8f6609ad262eaeeb93ecbcdfbc5c48c9d18dae00580173a6ca0eab3	arm32	linux	Ubuntu 18.04	2.1.10		dotnet/core/runtime	3/11/2020
sha256:c7262d54f06b36dbdf472171ab3e1347c27f48bd5a7088a2649d4e84e83b3b6f	amd64	windows	"Windows Server, version 1803"	2.1.10		dotnet/core/runtime	3/11/2020
sha256:5595baf37235ee2ac885cc2427cc9dcb6c60fe75870066a02552267772b5cbe9	amd64	windows	Windows Server 2019	2.1.10		dotnet/core/runtime	3/11/2020
sha256:f643432562682d964b75510c36b609ae748078bd1fcbf92c54d7a62b9c45c93e	amd64	linux	Debian 9	2.1.10		dotnet/core/runtime	3/11/2020
sha256:f01659f8df69f33afb79324aea251fd48f6294df39ba4e6916b6d4a403ddec4f	arm32	linux	Debian 9	2.1.10		dotnet/core/runtime	3/11/2020
sha256:edacd7a8e8c2ca6e83a106956f4a69894744f50de89ff75ea54166fad29b1a3c	amd64	linux	Alpine	2.1.11		dotnet/core/runtime	3/11/2020
sha256:63bfc5fbd8e440263b4277a0a4fbc6f0e19a17821c10899634babe23ddd01fa0	amd64	linux	Alpine 3.9	2.1.11		dotnet/core/runtime	3/11/2020
sha256:9fb8469eaf60feb5f554c21d67e3dcdbf54c974d1115e08286444d16b554a8e0	amd64	linux	Ubuntu 18.04	2.1.11		dotnet/core/runtime	3/11/2020
sha256:189709c34fec700df00b4156e4438f62f535dcd3fd3144c0b4b864905aed2aa4	arm32	linux	Ubuntu 18.04	2.1.11		dotnet/core/runtime	3/11/2020
sha256:37a7e30472bee9f4107cb9a0269d9f602705ad07e01f3e7f8f610b8e41181c2c	amd64	windows	"Windows Server, version 1803"	2.1.11		dotnet/core/runtime	3/11/2020
sha256:2e88cdf8156f9122ad179453d70ceef9ab2076b874051046d9d146e067536eab	amd64	windows	Windows Server 2019	2.1.11		dotnet/core/runtime	3/11/2020
sha256:e6afc803e63073710317a125b9c3a3ade8d9ec8a3513db2f231d7a5df391f49c	amd64	windows	"Windows Server, version 1903"	2.1.11		dotnet/core/runtime	3/11/2020
sha256:f3bb267d24b7766baa09543f9d7b9728fd8b306743af927dec93f0547d4dc94f	amd64	linux	Debian 9	2.1.11		dotnet/core/runtime	3/11/2020
sha256:9e8e5f93d063e7feb0d3c83d48722e11e57eb4da307c674594fc8dfa49b08bc5	arm32	linux	Debian 9	2.1.11		dotnet/core/runtime	3/11/2020
sha256:f6d70a917459435fa4b0b0618b84349d067cfca02aeb98fe735b63afd605ec10	amd64	linux	Alpine	2.1.12		dotnet/core/runtime	3/11/2020
sha256:945013ed54f03c49730393d92b44be23b65dc90c253c7dd4cdd133a3057409b8	amd64	linux	Alpine 3.9	2.1.12		dotnet/core/runtime	3/11/2020
sha256:3601057ed916c4c63bd0ac554b713de04f2549f7839c6b3eadc9262bfe9b95e3	amd64	linux	Ubuntu 18.04	2.1.12		dotnet/core/runtime	3/11/2020
sha256:87cc8c4cf09a555804d6af245e3c3d8f4f96a0e30e5558f499c74128c0822f1c	arm32	linux	Ubuntu 18.04	2.1.12		dotnet/core/runtime	3/11/2020
sha256:1ae5da5da9fc0d213a5dbc0414a97d42d718926d066de4b477217dd1c3393c7f	amd64	windows	"Windows Server, version 1803"	2.1.12		dotnet/core/runtime	3/11/2020
sha256:c5d4aad2775e379ccd0ec078538a2c04a0a385413cc2b30bb845a68eb9b4f811	amd64	windows	Windows Server 2019	2.1.12		dotnet/core/runtime	3/11/2020
sha256:d90f45707bb7b8d69d914adc32b0578a2be0405315c2236cbed479837f49b1a7	amd64	windows	"Windows Server, version 1903"	2.1.12		dotnet/core/runtime	3/11/2020
sha256:2039787d1a65ebb1b6c7ee71870913fecb41632181933f0f760fd2494eeefe83	amd64	linux	Debian 9	2.1.12		dotnet/core/runtime	3/11/2020
sha256:1876965d88d3c49f8734753ddc1a15b0444252ccb908f03ca02a6b1faa1d6bbd	arm32	linux	Debian 9	2.1.12		dotnet/core/runtime	3/11/2020
sha256:1daaa80b205317186f9c42a05f80bc6c276e5e4685bfe0242e680ba2056978cd	amd64	linux	Alpine	2.1.13		dotnet/core/runtime	3/11/2020
sha256:00f277469a0c6bd5a32416e2bee247dde75a8e166d6372091dbc0c033ab2a279	amd64	linux	Alpine 3.9	2.1.13		dotnet/core/runtime	3/11/2020
sha256:79a7b207b9b93f05f8a51d8d27f83db980f7550661977b31cc22ddb11b6ecf3f	amd64	linux	Ubuntu 18.04	2.1.13		dotnet/core/runtime	3/11/2020
sha256:d5f609cb11205a3ed7afdaf24b21be20a71ee0c6122074e38f37ddc4fe9b345c	arm32	linux	Ubuntu 18.04	2.1.13		dotnet/core/runtime	3/11/2020
sha256:3fec7afc0b7130248a3909c26d2cf31edc2ba3663cc1e047904311bb1be4b49e	amd64	windows	Windows Server 2019	2.1.13		dotnet/core/runtime	3/11/2020
sha256:486308e1ef7b74188253f3deee4379ac95d88590b377e699c98c60352a37524d	amd64	windows	"Windows Server, version 1903"	2.1.13		dotnet/core/runtime	3/11/2020
sha256:b51c3f95e9041d8dca1f9902fe1fe22c47cd7350166244276244de1d0c4868a1	amd64	windows	"Windows Server, version 1909"	2.1.13		dotnet/core/runtime	3/11/2020
sha256:135585834a95157b9f369c15cb9feb77d0838e55a69a8667a799d7a82c411dcd	amd64	linux	Debian 9	2.1.13		dotnet/core/runtime	3/11/2020
sha256:985f9ddc5c9039b8f9e2c67a587ad6fe0303b8f1cf19e815ee9890b254bee96d	arm32	linux	Debian 9	2.1.13		dotnet/core/runtime	3/11/2020
sha256:f96b03580a571702be2250a36cab6b23372947059cb63b0e42e271644ba3b08a	amd64	linux	Alpine	2.1.14		dotnet/core/runtime	3/11/2020
sha256:c5cfddaee0dd9140ba6377c286b6136ae243d44a6dc48288d87f1de3d9f491c7	amd64	linux	Alpine 3.9	2.1.14		dotnet/core/runtime	3/11/2020
sha256:1a334e32dfc552e3844c45e220c10a38abfd8a070a7f0a2851443d892358f0cb	amd64	linux	Ubuntu 18.04	2.1.14		dotnet/core/runtime	3/11/2020
sha256:9b49221a42a821c607012899ca739acd39d6ce274556848ea406f284f01e776e	arm32	linux	Ubuntu 18.04	2.1.14		dotnet/core/runtime	3/11/2020
sha256:23ef28134e5b6e15152dc211f12e0f7fca72f1774e1d6dc9338bb7833d5fc576	amd64	windows	Windows Server 2019	2.1.14		dotnet/core/runtime	3/11/2020
sha256:89ab6a37f27f794276cff46bb0067bdf3d1d41994d7e83d28bf452fef3a5d803	amd64	windows	"Windows Server, version 1903"	2.1.14		dotnet/core/runtime	3/11/2020
sha256:19a5b3ca063a89eeea5de242bcaa581dd3f17a77a564fc72a095cfacb6578998	amd64	windows	"Windows Server, version 1909"	2.1.14		dotnet/core/runtime	3/11/2020
sha256:dd23acfbeea8299c4ca0cb3927776472b28ef90b536c01dac1054c2382cca6ca	amd64	linux	Debian 9	2.1.14		dotnet/core/runtime	3/11/2020
sha256:b1761af7aed3a0d47941951e0ebfaa229991cab8216d217e651b4506035f11b6	arm32	linux	Debian 9	2.1.14		dotnet/core/runtime	3/11/2020
sha256:825a4f5eee445fd69c89cc62cf9da5ef78742462be5080c426691a943b30c6bf	amd64	linux	Alpine	2.1.15		dotnet/core/runtime	3/11/2020
sha256:7ba0c0937ed267bb6a489326cfb3f51e65678dd40cd6b63c59db6d2608cfd056	amd64	linux	Ubuntu 18.04	2.1.15		dotnet/core/runtime	3/11/2020
sha256:82f55129bf1ae1ffa0aff71e3bda6bebd7da8b2dc01023a68c765748293253a5	arm32	linux	Ubuntu 18.04	2.1.15		dotnet/core/runtime	3/11/2020
sha256:db3a38652e009557259083153e675d925b61b82aa44aa74fc929d943028158f8	amd64	windows	Windows Server 2019	2.1.15		dotnet/core/runtime	3/11/2020
sha256:e531dd7278a45d675ef269076a4ef423ccd19bb7e54e4d8875d89a2b2ee44a9c	amd64	windows	"Windows Server, version 1903"	2.1.15		dotnet/core/runtime	3/11/2020
sha256:a8a185075ed1670397ab558a841cda706f7adde235bc0bcb4dac2cc3238a7da5	amd64	windows	"Windows Server, version 1909"	2.1.15		dotnet/core/runtime	3/11/2020
sha256:cc3914e60864d282b1b064164b516c9ab53021ecd5e1f9f69dc501461da5606d	amd64	linux	Debian 9	2.1.15		dotnet/core/runtime	3/11/2020
sha256:db358392d87424bc8e8eab3987334d8803c947316574b9962918017be073a9f4	arm32	linux	Debian 9	2.1.15		dotnet/core/runtime	3/11/2020
sha256:701ae8175d73f1f7ad8aa108da5599029e7d61642914bbc820fea125928cd6f4	amd64	linux	Alpine	2.1.8		dotnet/core/runtime	3/11/2020
sha256:dd383181418b615d038efcd15171e7efd42764aa18f79e405d09adef4a9311e1	amd64	linux	Alpine 3.7	2.1.8		dotnet/core/runtime	3/11/2020
sha256:6a3daa404c391593491b49e4b5b55d20f1ed86d5f4ce98cf59f4328ded3f303d	amd64	linux	Ubuntu 18.04	2.1.8		dotnet/core/runtime	3/11/2020
sha256:4e8d9cd57bdec0addb66d5d0d58ffb6e6f1090ce0be7756557e723f4db12f7e3	arm32	linux	Ubuntu 18.04	2.1.8		dotnet/core/runtime	3/11/2020
sha256:484a6167357822be4b5673990ad2b6918ccc6d8093deb3530faa2efce47ee049	amd64	windows	"Windows Server, version 1709"	2.1.8		dotnet/core/runtime	3/11/2020
sha256:4439d8f8c2e990f8897c045b311fba84db08c408bdca52b92520c9416b93c232	amd64	windows	"Windows Server, version 1803"	2.1.8		dotnet/core/runtime	3/11/2020
sha256:10649d735ea9322c07b2215342b8dbb39646e5cb02994e796d875f707e398aea	amd64	windows	Windows Server 2019	2.1.8		dotnet/core/runtime	3/11/2020
sha256:c7570d344640c927e3b21211ca38a0b50959a9e716fbf984089fbd22dd999aaf	amd64	linux	Debian 9	2.1.8		dotnet/core/runtime	3/11/2020
sha256:df4372ecb425626683155ff23c917d0452807464b414a7686cb2a24666118bd8	arm32	linux	Debian 9	2.1.8		dotnet/core/runtime	3/11/2020
sha256:0aa62e414d4a077f650f0020d4ea9ec81d325f072c17113a3f925ccdba73edc3	amd64	linux	Alpine	2.1.9		dotnet/core/runtime	3/11/2020
sha256:4b515cf17dd3fde62decc38820da56b2af2bd7d352d0e91b0e1cc9301023c307	amd64	linux	Alpine 3.9	2.1.9		dotnet/core/runtime	3/11/2020
sha256:a9af4183550f68650e76041b859b09eb6c04a58f6781e229454b53213a6d1a0b	amd64	linux	Ubuntu 18.04	2.1.9		dotnet/core/runtime	3/11/2020
sha256:41cebdcfa952c3e03763973ec6157fd4c52d4ba05e0b788ce8154e70987c541c	arm32	linux	Ubuntu 18.04	2.1.9		dotnet/core/runtime	3/11/2020
sha256:5b3319c23e84d7c792397990a18687b712d2fd4b243e206a0673d8529035e8ce	amd64	windows	"Windows Server, version 1709"	2.1.9		dotnet/core/runtime	3/11/2020
sha256:a93fda6bbe0fd867fbce6e818edddee27f15644a6c73139007fc9da45a12fa99	amd64	windows	"Windows Server, version 1803"	2.1.9		dotnet/core/runtime	3/11/2020
sha256:ef2fbd64f6aa48c42ab636835dbb0a7e276378e0a557060ca4f49837309f64fb	amd64	windows	Windows Server 2019	2.1.9		dotnet/core/runtime	3/11/2020
sha256:c193d5fda9d2e35ffa6d6f4ab6bdb738218867291f3f2462ecc24df89f6e35f9	amd64	linux	Debian 9	2.1.9		dotnet/core/runtime	3/11/2020
sha256:d685445a938259431474b065ffdac6d7093a166198729e3e18abd7ad7e26792d	arm32	linux	Debian 9	2.1.9		dotnet/core/runtime	3/11/2020
sha256:ed4bacf7167c3ff6f31f4d9b84e798257a16a653ad58116c46f98ccd7f9de9a9	amd64	linux	Alpine	2.2		dotnet/core/runtime	3/11/2020
sha256:ea1e039196ece207abedd1477bd1fa59250dba8db38df2a16ad531d2c8d5d0a8	amd64	linux	Alpine 3.8	2.2		dotnet/core/runtime	3/11/2020
sha256:ebe69f80d710d6f54f798f64de82b72ef2f95a38608e5b3cb5b8b2d41b017a5f	amd64	linux	Alpine 3.9	2.2		dotnet/core/runtime	3/11/2020
sha256:526f00066a27b5d6a19b918682874d46b7ebc26bbe0e04278bad6f99a2781e07	amd64	linux	Ubuntu 18.04	2.2		dotnet/core/runtime	3/11/2020
sha256:9e9d0bf1bbf6cf98132cfee24ae835d0a627c590ba6219209d231d78511e4bfe	arm32	linux	Ubuntu 18.04	2.2		dotnet/core/runtime	3/11/2020
sha256:cff56e18d361c653c0bd37218ecac8e3a94fb791149094fffbb158f252d3e0f9	amd64	windows	"Windows Server, version 1709"	2.2		dotnet/core/runtime	3/11/2020
sha256:9480371432dc536922d0a2c6811a50dd4930c6f279e66e5990b6b1af5e256cb3	amd64	windows	"Windows Server, version 1803"	2.2		dotnet/core/runtime	3/11/2020
sha256:aab4ba9c5fa3c9a371f0fc3f97b33c4aa3bf8bccdf951c731709dbeb4e730450	amd64	windows	Windows Server 2019	2.2		dotnet/core/runtime	3/11/2020
sha256:054f3852c87a19d779f10a099aa0dedf57004a09631e3bdc14731226975d7dd3	arm32	windows	Windows Server 2019	2.2		dotnet/core/runtime	3/11/2020
sha256:b9fe03c89385695fbb5b5a45f3c3533178c7ce1501a381927814a06ba442f7ce	amd64	windows	"Windows Server, version 1903"	2.2		dotnet/core/runtime	3/11/2020
sha256:60b0663ceed3b7ca1ef50f76e829b8309e72d12d72980bd983e6336f9f276531	amd64	windows	"Windows Server, version 1909"	2.2		dotnet/core/runtime	3/11/2020
sha256:9eadf95dcbca762b06fbda1650530c18ec1d7303673df3cec28a7dc3280ef287	amd64	windows	Windows Server 2016	2.2		dotnet/core/runtime	3/11/2020
sha256:8f81aab10b63e73c0797fe728f3d0e9134387c02aa4c1c418eb30639f07964e5	amd64	linux	Debian 9	2.2		dotnet/core/runtime	3/11/2020
sha256:771230001191ce3264fd4cd00f92495e8e4b5da0ff9c520cdfce68c007d9ed1e	arm32	linux	Debian 9	2.2		dotnet/core/runtime	3/11/2020
sha256:aeb8c12cc503644267acf9b332f20e07bca53e9d32cc9490034294ac086d291b	amd64	linux	Alpine	2.2.2		dotnet/core/runtime	3/11/2020
sha256:eb311684209a77d1f57b37bfe387890f1910ed04950738c3d2358e412425ce73	amd64	linux	Ubuntu 18.04	2.2.2		dotnet/core/runtime	3/11/2020
sha256:0d406f4b8d97afc5f00120147b3a13340c8389018c3f055773b0f79ee3fbcaee	arm32	linux	Ubuntu 18.04	2.2.2		dotnet/core/runtime	3/11/2020
sha256:ded81d0231aee277cd295410738a1691d9dae00ec80012e82333314f804220e9	amd64	windows	"Windows Server, version 1709"	2.2.2		dotnet/core/runtime	3/11/2020
sha256:569c97c88007e8142177fe2f558f5b1d001b8920fd242e42569bb4afcc7a7e29	amd64	windows	"Windows Server, version 1803"	2.2.2		dotnet/core/runtime	3/11/2020
